,Location,BedRooms,WashRooms,AreaCount,Area,Currency,Price
468,38,4,5,500, Sq. Yd,PKR,8.5 Crore
469,14,5,3,500, Sq. Yd,PKR,14.5 Crore
470,32,3,5,200, Sq. Yd,PKR,95  Lakh
471,39,4,4,500, Sq. Yd,PKR,9.55 Crore
472,6,3,4,200, Sq. Yd,PKR,1.2 Crore
473,12,4,8,300, Sq. Yd,PKR,5.25 Crore
474,14,4,3,300, Sq. Yd,PKR,6.5 Crore
475,4,4,3,350, Sq. Yd,PKR,1.45 Crore
476,87,8,4,400, Sq. Yd,PKR,4.6 Crore
477,2,3,3,200, Sq. Yd,PKR,1.15 Crore
478,55,3,6,240, Sq. Yd,PKR,2.1 Crore
479,14,4,3,300, Sq. Yd,PKR,5.5 Crore
480,20,3,3,125, Sq. Yd,PKR,90  Lakh
481,65,5,3,500, Sq. Yd,PKR,7  Crore
482,2,3,3,150, Sq. Yd,PKR,1.45 Crore
483,5,3,4,125, Sq. Yd,PKR,85  Lakh
484,6,3,7,200, Sq. Yd,PKR,1.25 Crore
485,3,3,3,200, Sq. Yd,PKR,1.9 Crore
486,15,4,3,60, Sq. Yd,PKR,1.15 Crore
487,26,7,3,"1,000", Sq. Yd,PKR,18  Crore
488,20,3,3,125, Sq. Yd,PKR,1.1 Crore
489,6,3,3,200, Sq. Yd,PKR,1.2 Crore
490,14,4,4,300, Sq. Yd,PKR,6.35 Crore
491,6,3,3,200, Sq. Yd,PKR,1.35 Crore
492,32,3,3,200, Sq. Yd,PKR,95  Lakh
493,14,4,4,300, Sq. Yd,PKR,6.5 Crore
494,88,6,7,240, Sq. Yd,PKR,2.6 Crore
495,11,4,5,100, Sq. Yd,PKR,3.6 Crore
496,7,2,2,200, Sq. Yd,PKR,1.75 Crore
497,89,5,5,500, Sq. Yd,PKR,8.5 Crore
498,39,5,5,500, Sq. Yd,PKR,10.5 Crore
499,39,5,5,500, Sq. Yd,PKR,8.5 Crore
500,13,4,4,500, Sq. Yd,PKR,8.75 Crore
501,14,4,4,500, Sq. Yd,PKR,7.5 Crore
502,27,7,6,"2,000", Sq. Yd,PKR,40  Crore
503,27,5,5,"1,000", Sq. Yd,PKR,30.5 Crore
504,14,4,4,400, Sq. Yd,PKR,8.99 Crore
505,75,5,5,150, Sq. Yd,PKR,6  Crore
506,39,4,4,500, Sq. Yd,PKR,10.25 Crore
507,14,8,6,400, Sq. Yd,PKR,8.85 Crore
508,14,6,6,500, Sq. Yd,PKR,8.75 Crore
509,27,6,6,"1,000", Sq. Yd,PKR,16.5 Crore
510,13,4,4,500, Sq. Yd,PKR,7.4 Crore
511,14,6,6,600, Sq. Yd,PKR,18  Crore
512,13,6,6,500, Sq. Yd,PKR,13.5 Crore
513,14,6,6,500, Sq. Yd,PKR,11.5 Crore
514,13,8,6,500, Sq. Yd,PKR,8.5 Crore
515,14,6,6,500, Sq. Yd,PKR,6.5 Crore
516,14,6,6,600, Sq. Yd,PKR,18.5 Crore
517,14,5,6,"1,000", Sq. Yd,PKR,29  Crore
518,13,6,6,500, Sq. Yd,PKR,9.5 Crore
519,14,5,5,500, Sq. Yd,PKR,9.5 Crore
520,14,5,5,300, Sq. Yd,PKR,6.25 Crore
521,39,5,5,500, Sq. Yd,PKR,8.4 Crore
522,13,6,6,500, Sq. Yd,PKR,10  Crore
523,14,5,5,"1,000", Sq. Yd,PKR,32  Crore
524,14,6,6,500, Sq. Yd,PKR,12.25 Crore
525,14,5,5,600, Sq. Yd,PKR,18  Crore
526,39,5,5,600, Sq. Yd,PKR,12  Crore
527,39,6,6,600, Sq. Yd,PKR,12  Crore
528,14,6,6,600, Sq. Yd,PKR,18  Crore
529,14,4,4,"1,000", Sq. Yd,PKR,29  Crore
530,14,6,6,300, Sq. Yd,PKR,5.99 Crore
531,14,4,4,"1,000", Sq. Yd,PKR,27.5 Crore
532,14,4,4,333, Sq. Yd,PKR,6.5 Crore
533,90,2,2,120, Sq. Yd,PKR,1.43 Crore
534,90,3,3,120, Sq. Yd,PKR,84  Lakh
535,39,6,6,500, Sq. Yd,PKR,5  Crore
536,8,6,6,"1,000", Sq. Yd,PKR,22  Crore
537,14,6,4,500, Sq. Yd,PKR,11.5 Crore
538,27,3,6,"1,000", Sq. Yd,PKR,20  Crore
539,14,6,5,500, Sq. Yd,PKR,11.7 Crore
540,27,6,6,"1,000", Sq. Yd,PKR,22  Crore
541,11,3,3,100, Sq. Yd,PKR,4.35 Crore
542,11,4,5,100, Sq. Yd,PKR,4.35 Crore
543,6,4,5,200, Sq. Yd,PKR,1.3 Crore
544,91,5,5,400, Sq. Yd,PKR,3.3 Crore
545,92,4,4,120, Sq. Yd,PKR,1.3 Crore
546,93,6,6,120, Sq. Yd,PKR,1.2 Crore
547,27,5,5,"1,000", Sq. Yd,PKR,20  Crore
548,27,6,6,"1,000", Sq. Yd,PKR,16.5 Crore
549,9,6,6,80, Sq. Yd,PKR,1.6 Crore
550,39,3,3,500, Sq. Yd,PKR,10  Crore
551,2,3,3,152, Sq. Yd,PKR,1.38 Crore
552,3,6,6,200, Sq. Yd,PKR,2.1 Crore
553,94,6,5,240, Sq. Yd,PKR,3.65 Crore
554,45,4,1,400, Sq. Yd,PKR,3.45 Crore
555,95,2,2,120, Sq. Yd,PKR,1.32 Crore
556,96,2,3,62, Sq. Yd,PKR,24.5 Lakh
557,77,3,3,60, Sq. Yd,PKR,25  Lakh
558,4,3,3,350, Sq. Yd,PKR,1.65 Crore
559,95,6,7,240, Sq. Yd,PKR,1.5 Crore
560,97,2,1,80, Sq. Yd,PKR,21  Lakh
561,98,2,2,60, Sq. Yd,PKR,30  Lakh
562,7,4,5,200, Sq. Yd,PKR,2.18 Crore
563,7,4,4,200, Sq. Yd,PKR,2.25 Crore
564,7,6,5,200, Sq. Yd,PKR,2.24 Crore
565,7,4,3,200, Sq. Yd,PKR,2.22 Crore
566,7,2,2,150, Sq. Yd,PKR,1.5 Crore
567,7,5,3,150, Sq. Yd,PKR,1.53 Crore
568,7,6,6,150, Sq. Yd,PKR,1.52 Crore
569,7,6,5,150, Sq. Yd,PKR,1.51 Crore
570,7,6,7,150, Sq. Yd,PKR,1.49 Crore
571,95,6,7,240, Sq. Yd,PKR,2.35 Crore
572,95,7,7,200, Sq. Yd,PKR,1.65 Crore
573,95,3,4,200, Sq. Yd,PKR,1.55 Crore
574,95,6,6,200, Sq. Yd,PKR,1.45 Crore
575,95,6,6,250, Sq. Yd,PKR,2.6 Crore
576,95,6,6,250, Sq. Yd,PKR,2.6 Crore
577,95,3,3,200, Sq. Yd,PKR,1.45 Crore
578,95,6,6,200, Sq. Yd,PKR,2.15 Crore
579,95,3,3,200, Sq. Yd,PKR,1.1 Crore
580,95,6,6,200, Sq. Yd,PKR,2.25 Crore
581,95,6,6,200, Sq. Yd,PKR,2.25 Crore
582,95,6,6,400, Sq. Yd,PKR,3.5 Crore
583,95,6,6,400, Sq. Yd,PKR,3.5 Crore
584,99,6,6,200, Sq. Yd,PKR,3  Crore
585,99,6,5,200, Sq. Yd,PKR,2.85 Crore
586,6,3,3,200, Sq. Yd,PKR,1.36 Crore
587,88,6,7,240, Sq. Yd,PKR,2.6 Crore
588,88,6,6,240, Sq. Yd,PKR,2.6 Crore
589,74,6,7,500, Sq. Yd,PKR,9.5 Crore
590,100,6,7,240, Sq. Yd,PKR,2.6 Crore
591,74,6,7,500, Sq. Yd,PKR,9.5 Crore
592,74,6,7,500, Sq. Yd,PKR,10  Crore
593,74,6,7,500, Sq. Yd,PKR,9.5 Crore
594,101,6,7,240, Sq. Yd,PKR,2.6 Crore
595,74,6,6,500, Sq. Yd,PKR,9.25 Crore
596,86,4,5,120, Sq. Yd,PKR,1.5 Crore
597,74,6,7,500, Sq. Yd,PKR,9.5 Crore
598,102,11,9,220, Sq. Yd,PKR,3.8 Crore
599,81,5,5,120, Sq. Yd,PKR,80  Lakh
600,81,5,5,120, Sq. Yd,PKR,1.1 Crore
601,12,6,6,300, Sq. Yd,PKR,8.75 Crore
602,103,2,2,120, Sq. Yd,PKR,78  Lakh
603,104,7,7,700, Sq. Yd,PKR,13.5 Crore
604,7,3,3,125, Sq. Yd,PKR,1.3 Crore
605,7,3,3,125, Sq. Yd,PKR,1.3 Crore
606,7,3,3,125, Sq. Yd,PKR,1.3 Crore
607,7,3,3,125, Sq. Yd,PKR,1.3 Crore
608,7,3,3,125, Sq. Yd,PKR,1.3 Crore
609,7,3,3,125, Sq. Yd,PKR,1.3 Crore
610,7,3,3,125, Sq. Yd,PKR,1.3 Crore
611,7,3,3,125, Sq. Yd,PKR,1.3 Crore
612,6,3,3,200, Sq. Yd,PKR,1.38 Crore
613,105,5,5,600, Sq. Yd,PKR,3.7 Crore
614,13,3,4,100, Sq. Yd,PKR,3.5 Crore
615,11,3,4,100, Sq. Yd,PKR,3.5 Crore
616,11,3,4,100, Sq. Yd,PKR,2.8 Crore
617,11,3,4,100, Sq. Yd,PKR,3.8 Crore
618,5,3,3,152, Sq. Yd,PKR,1.15 Crore
619,14,4,5,300, Sq. Yd,PKR,5.65 Crore
620,13,3,4,100, Sq. Yd,PKR,3.8 Crore
621,8,6,6,500, Sq. Yd,PKR,11  Crore
622,8,6,6,500, Sq. Yd,PKR,13.5 Crore
623,39,6,6,500, Sq. Yd,PKR,11  Crore
624,14,6,7,600, Sq. Yd,PKR,17.99 Crore
625,106,2,3,120, Sq. Yd,PKR,67  Lakh
626,14,4,4,427, Sq. Yd,PKR,5.25 Crore
627,27,7,8,"1,000", Sq. Yd,PKR,18.99 Crore
628,14,5,6,500, Sq. Yd,PKR,8  Crore
629,4,3,3,350, Sq. Yd,PKR,1.45 Crore
630,4,4,4,350, Sq. Yd,PKR,1.4 Crore
631,32,3,3,200, Sq. Yd,PKR,95  Lakh
632,3,3,3,200, Sq. Yd,PKR,1.82 Crore
633,30,3,3,200, Sq. Yd,PKR,70  Lakh
634,32,3,3,200, Sq. Yd,PKR,1.1 Crore
635,107,2,2,120, Sq. Yd,PKR,85  Lakh
636,8,5,6,500, Sq. Yd,PKR,12.5 Crore
637,14,4,5,500, Sq. Yd,PKR,8  Crore
638,8,5,7,500, Sq. Yd,PKR,12.5 Crore
639,7,4,5,200, Sq. Yd,PKR,2.35 Crore
640,14,5,6,600, Sq. Yd,PKR,9.5 Crore
641,14,6,6,500, Sq. Yd,PKR,8.75 Crore
642,8,6,6,"1,000", Sq. Yd,PKR,28  Crore
643,11,3,3,100, Sq. Yd,PKR,3.7 Crore
644,13,6,6,300, Sq. Yd,PKR,7  Crore
645,32,3,3,200, Sq. Yd,PKR,95  Lakh
646,32,3,3,235, Sq. Yd,PKR,91.5 Lakh
647,11,4,4,100, Sq. Yd,PKR,3  Crore
648,2,3,3,152, Sq. Yd,PKR,98.5 Lakh
649,6,3,3,200, Sq. Yd,PKR,1.02 Crore
650,32,3,3,235, Sq. Yd,PKR,79  Lakh
651,30,3,3,200, Sq. Yd,PKR,66  Lakh
652,45,4,4,200, Sq. Yd,PKR,2.8 Crore
653,20,3,3,125, Sq. Yd,PKR,1.04 Crore
654,81,6,5,120, Sq. Yd,PKR,70  Lakh
655,21,3,3,152, Sq. Yd,PKR,72  Lakh
656,45,6,6,400, Sq. Yd,PKR,3.7 Crore
657,45,6,7,400, Sq. Yd,PKR,4.2 Crore
658,108,4,4,200, Sq. Yd,PKR,3.45 Crore
659,109,3,3,600, Sq. Yd,PKR,7  Crore
660,110,8,8,400, Sq. Yd,PKR,4.9 Crore
661,30,3,3,200, Sq. Yd,PKR,60  Lakh
662,6,3,3,200, Sq. Yd,PKR,1.25 Crore
663,14,6,6,500, Sq. Yd,PKR,11  Crore
664,13,5,6,500, Sq. Yd,PKR,8.75 Crore
665,14,6,7,600, Sq. Yd,PKR,11.5 Crore
666,14,4,4,500, Sq. Yd,PKR,12.5 Crore
667,11,6,2,100, Sq. Yd,PKR,3.6 Crore
668,8,6,4,500, Sq. Yd,PKR,13.5 Crore
669,14,6,7,500, Sq. Yd,PKR,16.5 Crore
670,55,6,4,84, Sq. Yd,PKR,93  Lakh
671,55,6,2,84, Sq. Yd,PKR,72  Lakh
672,111,5,5,120, Sq. Yd,PKR,1.5 Crore
673,55,9,4,100, Sq. Yd,PKR,92  Lakh
674,55,9,5,100, Sq. Yd,PKR,92  Lakh
675,22,3,4,200, Sq. Yd,PKR,95  Lakh
676,55,6,4,84, Sq. Yd,PKR,98  Lakh
677,20,3,3,152, Sq. Yd,PKR,1.15 Crore
678,14,4,5,500, Sq. Yd,PKR,8.75 Crore
679,112,6,6,300, Sq. Yd,PKR,6.5 Crore
680,15,6,6,200, Sq. Yd,PKR,3.8 Crore
681,47,6,6,400, Sq. Yd,PKR,5.4 Crore
682,9,8,7,400, Sq. Yd,PKR,4.6 Crore
683,10,6,6,240, Sq. Yd,PKR,3.25 Crore
684,9,4,4,200, Sq. Yd,PKR,2.7 Crore
685,9,4,5,130, Sq. Yd,PKR,1.55 Crore
686,81,3,4,200, Sq. Yd,PKR,1.6 Crore
687,68,6,7,400, Sq. Yd,PKR,2.8 Crore
688,86,9,9,200, Sq. Yd,PKR,2.4 Crore
689,15,3,3,240, Sq. Yd,PKR,4.5 Crore
690,18,3,3,133, Sq. Yd,PKR,1.05 Crore
691,7,3,3,125, Sq. Yd,PKR,1.3 Crore
692,7,3,3,125, Sq. Yd,PKR,1.3 Crore
693,7,3,3,125, Sq. Yd,PKR,1.3 Crore
694,7,3,3,125, Sq. Yd,PKR,1.3 Crore
695,7,3,3,125, Sq. Yd,PKR,1.3 Crore
696,7,3,3,125, Sq. Yd,PKR,1.3 Crore
697,7,3,3,125, Sq. Yd,PKR,1.3 Crore
698,7,3,3,125, Sq. Yd,PKR,1.3 Crore
699,26,4,7,55.6, Sq. Yd,PKR,8  Crore
700,3,3,3,200, Sq. Yd,PKR,1.99 Crore
701,11,4,5,100, Sq. Yd,PKR,4.15 Crore
702,64,5,5,500, Sq. Yd,PKR,6.9 Crore
703,113,7,3,651, Sq. Yd,PKR,14  Crore
704,2,3,3,150, Sq. Yd,PKR,1.52 Crore
705,2,3,3,150, Sq. Yd,PKR,1.54 Crore
706,2,3,3,150, Sq. Yd,PKR,1.51 Crore
707,2,3,3,150, Sq. Yd,PKR,1.45 Crore
708,2,3,3,150, Sq. Yd,PKR,1.53 Crore
709,2,3,2,150, Sq. Yd,PKR,1.5 Crore
710,114,4,3,75, Sq. Yd,PKR,85  Lakh
711,30,3,7,200, Sq. Yd,PKR,72  Lakh
712,14,6,3,500, Sq. Yd,PKR,10.9 Crore
713,115,8,3,80, Sq. Yd,PKR,65  Lakh
714,32,3,3,235, Sq. Yd,PKR,1  Crore
715,22,3,3,200, Sq. Yd,PKR,1.1 Crore
716,32,3,6,200, Sq. Yd,PKR,95  Lakh
717,2,3,3,125, Sq. Yd,PKR,1.4 Crore
718,30,3,3,125, Sq. Yd,PKR,55  Lakh
719,5,3,3,125, Sq. Yd,PKR,80  Lakh
720,36,4,4,350, Sq. Yd,PKR,1.4 Crore
721,3,3,3,200, Sq. Yd,PKR,1.99 Crore
722,6,3,3,200, Sq. Yd,PKR,1.3 Crore
723,5,3,3,200, Sq. Yd,PKR,1.2 Crore
724,30,3,3,200, Sq. Yd,PKR,65  Lakh
725,32,3,3,200, Sq. Yd,PKR,96  Lakh
726,22,3,3,200, Sq. Yd,PKR,95  Lakh
727,30,3,3,200, Sq. Yd,PKR,60  Lakh
728,7,3,4,200, Sq. Yd,PKR,1.24 Crore
729,14,5,6,500, Sq. Yd,PKR,9.25 Crore
730,39,4,5,530, Sq. Yd,PKR,9.25 Crore
731,116,4,4,350, Sq. Yd,PKR,6.5 Crore
732,117,4,4,350, Sq. Yd,PKR,15  Crore
733,2,3,3,152, Sq. Yd,PKR,1.4 Crore
734,3,3,3,200, Sq. Yd,PKR,1.8 Crore
735,21,3,3,200, Sq. Yd,PKR,72.5 Lakh
736,3,3,3,200, Sq. Yd,PKR,1.95 Crore
737,20,3,3,200, Sq. Yd,PKR,1.35 Crore
738,22,3,3,200, Sq. Yd,PKR,95  Lakh
739,22,3,3,200, Sq. Yd,PKR,95  Lakh
740,32,3,3,200, Sq. Yd,PKR,97  Lakh
741,6,3,3,200, Sq. Yd,PKR,1.48 Crore
742,30,3,3,200, Sq. Yd,PKR,67  Lakh
743,2,3,3,150, Sq. Yd,PKR,1.45 Crore
744,30,3,3,125, Sq. Yd,PKR,55  Lakh
745,11,5,7,120, Sq. Yd,PKR,4.5 Crore
746,118,5,5,500, Sq. Yd,PKR,9.5 Crore
747,119,3,3,240, Sq. Yd,PKR,3.5 Crore
748,6,3,3,200, Sq. Yd,PKR,1.4 Crore
749,3,3,3,200, Sq. Yd,PKR,2.15 Crore
750,32,3,3,200, Sq. Yd,PKR,1.08 Crore
751,32,3,3,200, Sq. Yd,PKR,1  Crore
752,32,3,3,200, Sq. Yd,PKR,95  Lakh
753,30,3,3,200, Sq. Yd,PKR,73  Lakh
754,32,3,3,200, Sq. Yd,PKR,1.2 Crore
755,20,3,3,200, Sq. Yd,PKR,1.21 Crore
756,22,3,3,200, Sq. Yd,PKR,95  Lakh
757,6,3,3,200, Sq. Yd,PKR,1.3 Crore
758,6,3,7,200, Sq. Yd,PKR,1.39 Crore
759,2,3,8,152, Sq. Yd,PKR,1.43 Crore
760,6,3,2,200, Sq. Yd,PKR,1.6 Crore
761,2,3,3,150, Sq. Yd,PKR,1.6 Crore
762,6,3,3,150, Sq. Yd,PKR,1.5 Crore
763,120,4,4,180, Sq. Yd,PKR,2.8 Crore
764,14,5,6,500, Sq. Yd,PKR,11.75 Crore
765,121,8,5,413, Sq. Yd,PKR,3.15 Crore
766,65,4,4,500, Sq. Yd,PKR,6  Crore
767,22,3,3,200, Sq. Yd,PKR,1  Crore
768,6,3,3,200, Sq. Yd,PKR,1.4 Crore
769,39,5,6,580, Sq. Yd,PKR,10.5 Crore
770,122,5,5,240, Sq. Yd,PKR,6.5 Crore
771,51,6,7,350, Sq. Yd,PKR,12  Crore
772,51,6,7,350, Sq. Yd,PKR,12  Crore
773,51,6,7,350, Sq. Yd,PKR,12  Crore
774,51,6,7,350, Sq. Yd,PKR,12  Crore
775,51,6,7,350, Sq. Yd,PKR,12  Crore
776,51,6,7,350, Sq. Yd,PKR,12  Crore
777,51,6,7,350, Sq. Yd,PKR,12  Crore
778,123,5,7,145, Sq. Yd,PKR,1.45 Crore
779,51,6,7,350, Sq. Yd,PKR,12  Crore
780,51,6,7,350, Sq. Yd,PKR,12  Crore
781,51,6,7,350, Sq. Yd,PKR,12  Crore
782,51,6,7,350, Sq. Yd,PKR,12  Crore
783,51,6,7,350, Sq. Yd,PKR,12  Crore
784,51,6,7,350, Sq. Yd,PKR,12  Crore
785,51,6,7,350, Sq. Yd,PKR,12  Crore
786,51,6,7,350, Sq. Yd,PKR,12  Crore
787,51,6,7,350, Sq. Yd,PKR,12  Crore
788,7,3,3,200, Sq. Yd,PKR,1.37 Crore
789,7,3,3,150, Sq. Yd,PKR,1.55 Crore
790,51,6,7,350, Sq. Yd,PKR,12  Crore
791,7,3,3,150, Sq. Yd,PKR,1.5 Crore
792,7,3,3,150, Sq. Yd,PKR,1.54 Crore
793,7,3,3,150, Sq. Yd,PKR,1.5 Crore
794,7,3,3,150, Sq. Yd,PKR,1.45 Crore
795,7,3,3,150, Sq. Yd,PKR,1.46 Crore
796,7,3,3,150, Sq. Yd,PKR,1.49 Crore
797,7,3,3,150, Sq. Yd,PKR,1.48 Crore
798,51,6,7,350, Sq. Yd,PKR,12  Crore
799,7,3,3,150, Sq. Yd,PKR,1.52 Crore
800,7,3,3,150, Sq. Yd,PKR,1.49 Crore
801,7,3,3,150, Sq. Yd,PKR,1.46 Crore
802,7,3,3,150, Sq. Yd,PKR,1.53 Crore
803,7,3,3,150, Sq. Yd,PKR,1.47 Crore
804,7,3,3,150, Sq. Yd,PKR,1.56 Crore
805,51,6,7,350, Sq. Yd,PKR,12  Crore
806,7,3,3,150, Sq. Yd,PKR,1.48 Crore
807,51,6,7,350, Sq. Yd,PKR,12  Crore
808,51,6,7,350, Sq. Yd,PKR,12  Crore
809,51,6,7,350, Sq. Yd,PKR,12  Crore
810,51,6,7,350, Sq. Yd,PKR,12  Crore
811,51,6,7,350, Sq. Yd,PKR,12  Crore
812,51,6,7,350, Sq. Yd,PKR,12  Crore
813,124,6,6,500, Sq. Yd,PKR,6.75 Crore
814,14,5,5,500, Sq. Yd,PKR,12.5 Crore
815,125,5,5,"1,017", Sq. Yd,PKR,27.5 Crore
816,6,3,6,200, Sq. Yd,PKR,1.65 Crore
817,126,6,6,650, Sq. Yd,PKR,6.5 Crore
818,28,6,6,240, Sq. Yd,PKR,2.35 Crore
819,127,6,6,200, Sq. Yd,PKR,4  Crore
820,70,6,6,240, Sq. Yd,PKR,2.35 Crore
821,128,6,2,200, Sq. Yd,PKR,2.75 Crore
822,129,2,4,84, Sq. Yd,PKR,55  Lakh
823,55,4,6,80, Sq. Yd,PKR,88  Lakh
824,130,6,4,"1,000", Sq. Yd,PKR,3.9 Crore
825,130,6,8,400, Sq. Yd,PKR,5  Crore
826,131,6,5,120, Sq. Yd,PKR,1.75 Crore
827,132,5,9,120, Sq. Yd,PKR,1.5 Crore
828,133,9,4,280, Sq. Yd,PKR,5.5 Crore
829,120,8,4,240, Sq. Yd,PKR,3.8 Crore
830,11,4,6,120, Sq. Yd,PKR,3.75 Crore
831,11,4,3,500, Sq. Yd,PKR,10.5 Crore
832,63,6,6,"1,000", Sq. Yd,PKR,19  Crore
833,11,3,9,100, Sq. Yd,PKR,3.25 Crore
834,134,3,2,80, Sq. Yd,PKR,80  Lakh
835,36,4,4,350, Sq. Yd,PKR,1.65 Crore
836,6,3,3,200, Sq. Yd,PKR,1.2 Crore
837,7,3,3,125, Sq. Yd,PKR,85  Lakh
838,2,3,3,150, Sq. Yd,PKR,1.4 Crore
839,3,3,3,200, Sq. Yd,PKR,1.9 Crore
840,32,3,3,235, Sq. Yd,PKR,72  Lakh
841,135,2,2,120, Sq. Yd,PKR,1.15 Crore
842,136,5,5,80, Sq. Yd,PKR,45  Lakh
843,62,5,6,350, Sq. Yd,PKR,11.5 Crore
844,15,6,3,240, Sq. Yd,PKR,3.2 Crore
845,137,3,4,240, Sq. Yd,PKR,4.25 Crore
846,137,4,8,400, Sq. Yd,PKR,4.8 Crore
847,128,8,5,400, Sq. Yd,PKR,4.5 Crore
848,14,5,5,600, Sq. Yd,PKR,13  Crore
849,84,5,3,250, Sq. Yd,PKR,8.5 Crore
850,42,5,4,160, Sq. Yd,PKR,4.25 Crore
851,84,8,1,200, Sq. Yd,PKR,5.75 Crore
852,90,4,5,160, Sq. Yd,PKR,1.4 Crore
853,138,2,3,80, Sq. Yd,PKR,75  Lakh
854,21,6,3,200, Sq. Yd,PKR,2.1 Crore
855,22,3,3,200, Sq. Yd,PKR,1.22 Crore
856,58,5,3,80, Sq. Yd,PKR,90  Lakh
857,8,3,4,100, Sq. Yd,PKR,4.4 Crore
858,72,3,3,120, Sq. Yd,PKR,1.7 Crore
859,39,10,10,"2,000", Sq. Yd,PKR,34  Crore
860,99,6,6,200, Sq. Yd,PKR,4.25 Crore
861,139,3,3,240, Sq. Yd,PKR,3.4 Crore
862,8,5,5,666, Sq. Yd,PKR,13.5 Crore
863,39,5,5,500, Sq. Yd,PKR,8.25 Crore
864,39,5,5,500, Sq. Yd,PKR,8  Crore
865,11,6,6,500, Sq. Yd,PKR,9  Crore
866,89,4,4,350, Sq. Yd,PKR,5.5 Crore
867,18,2,5,120, Sq. Yd,PKR,1.2 Crore
868,39,4,6,500, Sq. Yd,PKR,9.5 Crore
869,39,6,6,"1,000", Sq. Yd,PKR,15  Crore
870,89,6,6,500, Sq. Yd,PKR,12.7 Crore
871,14,6,6,600, Sq. Yd,PKR,11.5 Crore
872,13,6,3,500, Sq. Yd,PKR,8.6 Crore
873,7,3,6,125, Sq. Yd,PKR,1.3 Crore
874,11,6,3,300, Sq. Yd,PKR,6.45 Crore
875,7,3,3,125, Sq. Yd,PKR,1.3 Crore
876,7,3,3,125, Sq. Yd,PKR,1.3 Crore
877,7,3,3,125, Sq. Yd,PKR,1.3 Crore
878,7,3,3,125, Sq. Yd,PKR,1.3 Crore
879,7,3,3,125, Sq. Yd,PKR,1.3 Crore
880,7,3,3,125, Sq. Yd,PKR,1.3 Crore
881,14,6,6,"1,000", Sq. Yd,PKR,18  Crore
882,14,5,5,500, Sq. Yd,PKR,12.5 Crore
883,14,5,5,500, Sq. Yd,PKR,8.75 Crore
884,41,6,6,400, Sq. Yd,PKR,5  Crore
885,66,5,6,427, Sq. Yd,PKR,6.5 Crore
886,65,4,5,266, Sq. Yd,PKR,4.5 Crore
887,64,5,6,500, Sq. Yd,PKR,6.5 Crore
888,41,6,6,400, Sq. Yd,PKR,5  Crore
889,6,3,3,200, Sq. Yd,PKR,1.4 Crore
890,36,4,5,350, Sq. Yd,PKR,1.8 Crore
891,128,8,8,200, Sq. Yd,PKR,3  Crore
892,140,4,4,275, Sq. Yd,PKR,1.24 Crore
893,140,3,3,125, Sq. Yd,PKR,66.42 Lakh
894,8,3,3,100, Sq. Yd,PKR,3.9 Crore
895,14,3,3,300, Sq. Yd,PKR,6.25 Crore
896,39,3,5,260, Sq. Yd,PKR,5  Crore
897,50,3,5,375, Sq. Yd,PKR,2.7 Crore
898,2,5,3,152, Sq. Yd,PKR,1.4 Crore
899,7,6,5,200, Sq. Yd,PKR,1.55 Crore
900,39,5,5,500, Sq. Yd,PKR,8.75 Crore
901,8,3,5,500, Sq. Yd,PKR,13  Crore
902,14,5,2,666, Sq. Yd,PKR,14  Crore
903,36,5,3,350, Sq. Yd,PKR,1.63 Crore
904,141,5,3,120, Sq. Yd,PKR,1  Crore
905,141,2,3,120, Sq. Yd,PKR,1  Crore
906,141,3,5,120, Sq. Yd,PKR,1  Crore
907,3,3,3,200, Sq. Yd,PKR,2  Crore
908,7,3,3,200, Sq. Yd,PKR,1.35 Crore
909,6,6,3,200, Sq. Yd,PKR,1.2 Crore
910,5,3,3,200, Sq. Yd,PKR,1.35 Crore
911,2,3,2,200, Sq. Yd,PKR,1.8 Crore
912,142,2,2,120, Sq. Yd,PKR,50  Lakh
913,142,2,2,60, Sq. Yd,PKR,35  Lakh
914,142,2,2,60, Sq. Yd,PKR,35  Lakh
915,142,2,2,60, Sq. Yd,PKR,22  Lakh
916,142,2,1,113, Sq. Yd,PKR,50  Lakh
917,142,2,1,60, Sq. Yd,PKR,25  Lakh
918,142,3,1,60, Sq. Yd,PKR,38  Lakh
919,142,2,2,110, Sq. Yd,PKR,35  Lakh
920,142,7,2,100, Sq. Yd,PKR,42  Lakh
921,142,1,1,80, Sq. Yd,PKR,25  Lakh
922,142,5,8,160, Sq. Yd,PKR,1.3 Crore
923,142,5,1,60, Sq. Yd,PKR,23  Lakh
924,142,5,1,60, Sq. Yd,PKR,26  Lakh
925,142,5,6,120, Sq. Yd,PKR,90  Lakh
926,142,4,1,120, Sq. Yd,PKR,42  Lakh
927,141,3,5,120, Sq. Yd,PKR,1  Crore
928,141,3,5,120, Sq. Yd,PKR,1  Crore
929,141,3,5,120, Sq. Yd,PKR,1  Crore
930,143,3,4,681, Sq. Yd,PKR,5  Crore
931,36,3,3,350, Sq. Yd,PKR,1.43 Crore
932,6,3,3,200, Sq. Yd,PKR,1.5 Crore
933,3,3,3,200, Sq. Yd,PKR,2  Crore
934,63,6,7,800, Sq. Yd,PKR,10  Crore
935,144,4,4,100, Sq. Yd,PKR,1.35 Crore
936,20,3,3,125, Sq. Yd,PKR,1.15 Crore
937,30,3,3,200, Sq. Yd,PKR,70  Lakh
938,14,6,6,666, Sq. Yd,PKR,14  Crore
